"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"201202",4.42,-1.53,0.04,-0.2,-0.02,0,-0.39,0.031854966,0.010380286,0.018456356,3.67,6.02,3.83,6.55,6.72,4.78,3.18,1.31,1.25,3.87,2.7,0.69,3.44,3.3,3.53,4.37,4.85,4.93,4.22,4.56
"201203",3.11,-0.27,-0.06,0.23,0.73,0,1.45,-0.01879254,-0.006663582,-0.074369368,4,0.92,0.7,-3.25,4.7,2.5,4.62,3.95,1.43,4.74,4.73,2.78,2.19,2.59,2.36,0.62,2.09,1.83,2.37,3.59
"201204",-0.85,-0.65,-0.17,0.97,0.72,0,3.81,0.009325308,-0.012787655,0.002142413,0.76,-6.98,-0.68,-1.67,-2,1.73,0.98,0.63,1.75,-1.66,-1.21,-2.54,-1.98,-1.11,-1.17,-0.98,-0.45,-0.39,-0.62,-0.75
"201205",-6.19,-0.2,0.11,1.97,2.34,0.01,6.64,0.08313547,-0.006280316,-0.017700267,-2.56,-8.15,-7.79,-10.73,-7.84,-1.07,-3.08,-3.39,-0.94,-7.19,-5.86,-7.98,-6.88,-6.23,-6.29,-7.39,-7.56,-7.71,-6.47,-5.7
"201206",3.89,0.99,0.48,-1.52,0.38,0,-1.16,0.017918988,-0.00028623,-0.001988579,3.28,-5.51,1.22,5.85,2.87,7.09,2.1,6.64,3.39,4.78,6.02,5.94,5.88,4.35,4.18,2.91,1.82,2.28,2.7,4.35
"201207",0.79,-2.73,0.02,0.74,0.1,0,3.06,0.016511631,0.101924281,0.004549854,1.46,0.3,0.87,2.78,-0.56,4.05,1.24,1.69,3.74,-0.97,-1.89,-2.29,-1.87,-1.74,-1.73,-0.16,-0.37,-1.2,0.78,1.52
"201208",2.55,0.65,0.55,-0.73,-0.72,0.01,-2.46,-0.041705737,-0.021764677,-0.010222348,0.23,4.11,3.32,2.41,4.54,0.97,2.72,1.04,-3.32,2.81,2.52,2.99,3.36,2.19,4.93,3.55,4.28,3.59,2.99,2.12
"201209",2.73,0.69,1.57,-1.06,1.55,0.01,-1.02,0.047356685,0.038545732,-0.007016993,1.05,3.58,1.63,3.54,1.57,4.72,1.96,4.74,2.18,3.82,4.74,4.23,5.3,3.33,2.29,3.03,1.88,2.54,2.07,2.81
"201210",-1.76,-0.8,4.14,-1.29,2.29,0.01,0.1,-0.033239538,-0.041317835,-0.006628324,-1.7,5.91,-0.67,-1.79,-6.32,-2.02,-1.02,-1.84,1.04,0.67,-3.03,-3.77,-2.63,-2.99,0.35,-1.77,-0.84,0.05,-1.49,-1.96
"201211",0.78,0.39,-1.1,0.93,0.93,0.01,0.33,-0.012826181,-0.056756731,-0.002103236,3.19,3.11,2.64,-1.51,1.9,0.06,1.4,1.48,-3.75,-0.03,-0.81,1.49,0.96,0.22,1.48,2.87,2.31,1.46,1.24,0.36
"201212",1.18,1.92,3.25,-1.76,0.88,0.01,-2.96,0.010411171,0.030685423,0.008426511,-2.21,7.31,2.79,1.29,0.26,1.24,-1.1,-0.43,0.15,3.44,1.72,4.96,3.84,3.36,3.03,2.91,1.76,2.9,2.08,0.4
"201301",5.57,0.55,1.31,-1.89,1.48,0,-1.91,0.015471782,0.028188292,-0.030385056,5.21,3.54,6.03,7.71,2.51,4.71,5.53,8.11,5.09,6.87,7.15,4.4,6.79,6.41,6.63,6.62,8.36,7.17,6.69,4.84
"201302",1.29,-0.34,0.29,-0.93,0.48,0,1.47,-0.02509081,-0.01502969,-0.027641047,3.25,0.02,1.29,0.42,0.58,2.2,0.83,1.36,2.05,1.76,0.76,0.72,1.53,0.95,1.01,1.43,1.85,0.93,1.65,1.26
"201303",4.03,0.84,-0.06,0.02,1.27,0,2.09,0.02613963,0.074251536,0.023808339,5.01,4.02,2.61,2.13,2.62,5.55,4.67,6.57,5.51,4.01,5.41,5.22,4.52,4.57,4.4,5.17,4.67,4.69,4.24,3.71
"201304",1.56,-2.32,0.41,0.05,0.37,0,0.35,-0.001375901,-0.01268403,-0.034592022,3.74,3.57,0.84,-1.35,0.55,4.38,2.7,2.57,5.04,0.87,0.51,-0.18,-1.17,-0.52,-0.63,-0.58,0.59,1.17,1.54,2.01
"201305",2.8,2.24,1.32,-0.68,-0.81,0,-1.88,0.013062453,0.02959715,-0.016692451,-2.29,9.9,3.38,3.03,4.3,-1.87,2.23,1.86,-6.96,5.92,4.51,6.4,6.46,5.07,4.63,4.42,4.93,2.26,2.37,2.5
"201306",-1.2,1.38,-0.44,-0.37,-0.05,0,0.66,-0.003660765,0.053182437,-0.007048415,-0.02,-0.49,-1.99,-2.39,-2.84,1.95,-0.02,-1.43,0.75,-1.21,1.48,-0.33,1.18,-0.23,-0.7,-0.95,-1.69,-1.78,-0.59,-1.51
"201307",5.65,1.81,0.74,-1.46,0.55,0,1.72,-0.018957271,0.009288159,0.009276121,3.04,9.12,6.03,5.02,5.97,3.73,5.97,7.84,4.6,5.31,7.92,8.3,7.81,6.31,7.46,7.53,6.75,6.36,5.65,5.16
"201308",-2.71,0,-2.46,0.9,-2.18,0,0.07,-0.03721672,0.005601931,0.030256799,-3.94,-1.08,-1.86,-1.88,-0.05,-3.28,-4.23,-3.67,-4.42,-3.66,-2.76,-2.9,-3.08,-2.28,-3.38,-2.27,-2.65,-2.02,-2.42,-2.85
"201309",3.77,2.73,-1.59,-0.05,-1.31,0,2.99,-0.038984166,-0.021516722,-0.001442633,1.94,6.41,5.28,2,3.8,4.12,4.45,4.04,1.05,3.81,6.57,7.6,6.46,6.26,5.23,5.97,5.82,4.89,4.09,2.98
"201310",4.18,-1.56,1.3,2.81,0.9,0,0.2,0.052992571,0.09693069,-0.009493099,4.61,0.83,4.54,4.84,3.86,5.62,5.1,3.73,3.35,3.75,1.8,1.48,2.73,1.52,3.57,3.8,3.16,3.19,3.67,4.74
"201311",3.12,1.49,-0.33,0.82,0.11,0,0.48,-0.088019976,0.021514659,-0.046497203,1.29,1.91,2.97,0.94,3.52,0.47,3.67,4.48,-1.81,4.47,5.32,6.22,3.93,4.55,3.41,3.41,1.91,1.79,2.33,3.38
"201312",2.81,-0.46,-0.15,-0.6,0.07,0,0.11,0.030374103,0.017225299,-0.005583213,2.5,1.07,3.04,3,4.16,3.72,0.26,0.72,1.79,3.08,2.63,1.43,2.56,1.97,2.53,3.03,3.48,2.96,3.05,2.54
"201401",-3.32,0.54,-1.86,-4.56,-1.43,0,1.72,-0.009317937,0.019786025,0.023560302,-5.71,-3.59,-4.33,-6.97,-1.13,-3.93,-6.65,2.05,2.47,-4.37,0.53,-2.85,-2.3,-3.7,-2.95,-1.96,-2.31,-3.18,-2.22,-3.83
"201402",4.65,0.16,-0.48,-0.36,-0.45,0,2.07,0.029548924,0.03474152,-0.009348992,3.55,7.99,5.39,5.75,5.15,2.78,5.25,6.51,3.08,3.45,4.34,4.93,4.87,4.67,4.69,6.12,5.12,6.09,6.03,4.11
"201403",0.43,-1.23,4.67,1.69,1.87,0,-3.24,-0.002784404,0.024880507,0.02843153,3.14,-1.01,0.28,2.51,-0.86,0.06,-0.67,-2.7,2.69,2.28,-0.97,0.26,-0.26,-0.63,-0.88,-1.12,-0.41,-0.03,-0.32,1.03
"201404",-0.19,-4.19,1.57,2.86,1.11,0,-3.9,-0.007971513,-0.00640091,-0.050987259,1.22,0.3,0.79,5.62,-1.19,0.23,-0.92,-0.28,3.97,-1.57,-5.55,-5.56,-4.16,-3.87,-2.91,-2.39,-1.28,-1.47,-0.15,0.93
"201405",2.06,-1.85,-0.38,0.45,-1.1,0,0.99,-0.074789756,-0.023542919,-0.003818985,3.37,0.71,1.33,1.01,3.44,4.06,0.77,1.85,-0.03,1.78,-0.74,-0.85,-0.36,0.7,1.31,1.45,1.41,2.74,2.42,2.19
"201406",2.61,3.08,-0.66,-1.8,-1.9,0,0.61,0.03957401,0.090034245,0.014111607,1.26,4.38,1.42,4.17,2.96,1.6,1.23,2.74,5.42,2.11,4.72,6.09,6.21,6.33,4.87,5.25,4.66,3.71,2.73,1.64
"201407",-2.04,-4.2,0.01,1.49,0.49,0,-0.27,0.032939561,0.024461356,-0.003235367,-4.4,-4.6,-4.24,-3.56,0.38,0.5,-2.32,-0.42,-6.47,-2.14,-6.06,-7.41,-6.84,-5.11,-6.01,-5.23,-4.26,-2.64,-2.11,-1.11
"201408",4.23,0.31,-0.75,-0.79,-0.66,0,0.74,-0.000214064,-0.006589742,-3.71e-05,5.64,5.18,4.78,2.39,4.23,0.54,5,5.4,5.38,4.4,3.71,3.78,5.15,5.13,4.66,5.46,5.32,5.23,4.58,3.83
"201409",-1.97,-3.79,-1.61,1.3,-0.65,0,0.58,-0.001005944,0.001725164,0.017661464,-0.08,-9.52,-2.56,-7.94,-1.36,-1.69,-1.45,0.12,-3.43,-1.04,-4.9,-7.15,-5.62,-5.19,-5.49,-5.35,-4.37,-3.54,-2.24,-0.93
"201410",2.52,3.69,-1.89,-0.81,-0.11,0,0.1,0.048614752,0.047150993,0.048531802,2.66,3.91,2.46,-4.46,1.28,1.41,3.2,5.67,6.68,3.31,3.43,6.55,6.51,6.25,5.26,4.02,1.29,3.48,2.73,1.98
"201411",2.55,-2.32,-3.42,1.68,0.12,0,1.13,-0.002219395,0.006222296,-0.008088992,4.81,4.81,2.22,-9.89,4.24,3.1,7.66,2.82,0.29,2.78,-1.04,-0.86,0.51,-0.12,1.68,1.23,1.14,3.16,2.69,2.93
"201412",-0.06,2.84,1.52,-1.55,0.86,0,1.06,0.056210686,0.065004429,0.026509383,-2.39,0.59,-0.12,0.48,-1.34,-1.83,1.57,-0.92,1.85,1.06,4.71,6.03,3.51,1.45,1.6,0.35,-0.18,0.92,-0.12,-0.59
