"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"201201",5.05,2.37,-2.16,-1.05,-1.4,0,-7.94,0.019608758,0.052059461,-0.025076322,7.86,11.2,11.92,5.32,10.52,6.8,6.1,11.7,-1.94,8.81,10.91,9.76,8.44,7.4,7.45,6.91,6.95,7.51,7.04,5.53
"201202",4.42,-1.53,0.04,-0.2,-0.02,0,-0.39,0.031854966,0.010380286,0.018456356,5.3,5.33,2.9,6.41,3.88,4.69,4.98,4.1,2.51,3.65,4.86,1.07,3.06,3.53,3.36,4.82,4.87,4.99,4.24,4.45
"201203",3.11,-0.27,-0.06,0.23,0.73,0,1.45,-0.01879254,-0.006663582,-0.074369368,3.04,4.37,0.93,-3.22,2.46,3.62,3.94,4.53,-0.5,4.84,4.61,2.93,1.83,2.58,2.36,0.36,1.89,1.41,2.08,2.86
"201204",-0.85,-0.65,-0.17,0.97,0.72,0,3.81,0.009325308,-0.012787655,0.002142413,-0.29,-3.97,-1.16,-3.32,-2.66,-4.36,0.26,-1.68,1.04,-0.69,-0.86,-2.93,-2.73,-1.36,-1.8,-1.25,-0.39,-1.05,-1.03,-0.68
"201205",-6.19,-0.2,0.11,1.97,2.34,0.01,6.64,0.08313547,-0.006280316,-0.017700267,-3.19,-8.83,-10.65,-16.69,-8.26,-8.2,-5.64,-5.66,-1.58,-5.29,-6.27,-8.43,-7.58,-6.63,-7.04,-7.8,-7.95,-8.84,-6.9,-6.78
"201206",3.89,0.99,0.48,-1.52,0.38,0,-1.16,0.017918988,-0.00028623,-0.001988579,3.48,-1.42,2.67,3.47,3.47,5.47,2.24,7.33,4.31,3.7,2.95,6.34,5.71,4.83,4.22,2.83,1.63,2.17,3.05,3.61
"201207",0.79,-2.73,0.02,0.74,0.1,0,3.06,0.016511631,0.101924281,0.004549854,-0.52,-2.35,-1.17,-2.13,-2.51,1.57,-0.77,0.88,3.14,-1.41,-0.93,-2.19,-1.92,-1.72,-1.67,-0.3,-0.35,-1.12,0.96,0.55
"201208",2.55,0.65,0.55,-0.73,-0.72,0.01,-2.46,-0.041705737,-0.021764677,-0.010222348,4.92,2.36,2.88,1.99,3.54,1.87,2.39,2.29,-1.52,2.59,1.83,2.86,3.43,2.28,4.9,3.69,4.34,3.76,2.85,2.31
"201209",2.73,0.69,1.57,-1.06,1.55,0.01,-1.02,0.047356685,0.038545732,-0.007016993,1.99,7.2,2.69,6,2.16,6.79,2.79,6.41,2.82,4.02,4.55,4.1,5.49,3.41,2.33,2.96,1.69,2.71,2.2,2.7
"201210",-1.76,-0.8,4.14,-1.29,2.29,0.01,0.1,-0.033239538,-0.041317835,-0.006628324,0.19,-1.64,-0.38,-4.92,-5.35,-0.23,-1.63,-5.35,0.38,0.31,-1.92,-4.26,-2.65,-3.03,0.17,-1.68,-0.6,0.02,-1.57,-0.73
"201211",0.78,0.39,-1.1,0.93,0.93,0.01,0.33,-0.012826181,-0.056756731,-0.002103236,2.91,0.3,2.39,-3.08,0.27,-3.24,1.94,0.78,-3.04,-0.4,-1.32,1.32,1.05,0.26,1.85,2.83,2.44,1.7,1.26,1.12
"201212",1.18,1.92,3.25,-1.76,0.88,0.01,-2.96,0.010411171,0.030685423,0.008426511,0.94,5.32,3.84,1.85,3.14,2.08,1.34,-0.63,0.54,3.47,1.25,4.96,4,3.46,3.2,3.21,1.89,3,2.2,1.37
"201301",5.57,0.55,1.31,-1.89,1.48,0,-1.91,0.015471782,0.028188292,-0.030385056,6.26,9.62,7.55,6.87,6.55,8.34,6.06,9,5.17,7.48,8.8,4.56,6.62,6.57,6.47,6.35,8.12,7.37,6.69,5.99
"201302",1.29,-0.34,0.29,-0.93,0.48,0,1.47,-0.02509081,-0.01502969,-0.027641047,1.12,0.83,0.87,-1.82,1.39,-1.29,0.89,-0.3,1.63,2.02,1.13,0.16,1.31,0.77,0.9,1.47,1.61,0.78,1.54,0.96
"201303",4.03,0.84,-0.06,0.02,1.27,0,2.09,0.02613963,0.074251536,0.023808339,5.74,6.32,3.29,2.13,3.79,7.19,4.99,5.32,4.33,4.27,4.04,4.98,4.42,4.28,4.24,5.07,4.67,4.56,4.18,4.61
"201304",1.56,-2.32,0.41,0.05,0.37,0,0.35,-0.001375901,-0.01268403,-0.034592022,1.96,0.39,-1.2,-3.84,-0.91,6.29,1.7,1.09,3.92,-0.87,-0.27,-0.5,-1.09,-0.51,-0.14,-0.44,0.63,1.09,1.59,1.72
"201305",2.8,2.24,1.32,-0.68,-0.81,0,-1.88,0.013062453,0.02959715,-0.016692451,4.49,6.36,5.46,5.29,5.66,5.21,5.65,4.51,-4.49,4.48,4.7,6.47,6.38,5.67,4.77,4.45,4.98,2.16,2.43,2.59
"201306",-1.2,1.38,-0.44,-0.37,-0.05,0,0.66,-0.003660765,0.053182437,-0.007048415,1.58,-0.34,-1.37,-3.56,0.58,4.06,0,-1.35,-0.48,0.1,0.24,0.11,1.01,-0.16,-0.74,-1.12,-1.61,-1.99,-0.44,-1.19
"201307",5.65,1.81,0.74,-1.46,0.55,0,1.72,-0.018957271,0.009288159,0.009276121,5.53,6.84,7.14,6.53,7.89,8.8,6.12,10.65,6.98,6.81,8,8.3,7.76,6.26,7.43,7.59,6.8,6.43,5.84,5.69
"201308",-2.71,0,-2.46,0.9,-2.18,0,0.07,-0.03721672,0.005601931,0.030256799,-2.15,-1.72,-0.78,-1.31,-1.14,-3.49,-3.86,-1.66,-5.9,-2.41,-1.13,-2.84,-3.17,-2.41,-3.45,-2.22,-2.71,-1.98,-2.43,-2.4
"201309",3.77,2.73,-1.59,-0.05,-1.31,0,2.99,-0.038984166,-0.021516722,-0.001442633,4.03,8.54,6.62,4.82,6.23,7.01,5.36,9.28,2.76,4.15,5.7,7.51,6.27,6.12,5.3,5.91,5.58,4.98,3.85,3.97
"201310",4.18,-1.56,1.3,2.81,0.9,0,0.2,0.052992571,0.09693069,-0.009493099,3.67,3.34,4.35,5.78,2.2,3.51,2.61,-1.92,3.84,2.8,2.07,1.4,2.72,1.35,3.59,3.8,3.19,3.28,3.59,4.6
"201311",3.12,1.49,-0.33,0.82,0.11,0,0.48,-0.088019976,0.021514659,-0.046497203,3.4,2.61,3.99,-1.67,4.41,4.31,3.46,8.5,-0.65,4.17,4.4,6.57,4.58,4.72,3.6,4.14,2.18,1.86,2.41,2.99
"201312",2.81,-0.46,-0.15,-0.6,0.07,0,0.11,0.030374103,0.017225299,-0.005583213,2.17,2.66,3.98,1.81,3.86,5.01,1.27,4.01,1.42,1.96,3.26,1.55,2.71,1.97,2.65,3.14,3.36,2.99,3.07,2.88
"201401",-3.32,0.54,-1.86,-4.56,-1.43,0,1.72,-0.009317937,0.019786025,0.023560302,-3.73,-1.01,-1.74,-2.35,1.67,-0.59,-5.57,9.35,0.88,-1.41,4.35,-2.93,-2.23,-3.64,-3.08,-2.33,-2.33,-3.16,-2.31,-3.33
"201402",4.65,0.16,-0.48,-0.36,-0.45,0,2.07,0.029548924,0.03474152,-0.009348992,5.59,4.82,5.44,6.27,4.62,3.19,4.28,6.07,3.49,3.58,4.1,4.61,4.36,4.34,4.63,6.01,5.1,5.87,5.85,4.66
"201403",0.43,-1.23,4.67,1.69,1.87,0,-3.24,-0.002784404,0.024880507,0.02843153,3.11,1.13,1.31,1.9,-1.45,-0.09,0.24,-4.03,2.5,0.86,-0.21,0.57,0.35,-0.24,-0.44,-0.33,-0.03,0.16,-0.07,0.84
"201404",-0.19,-4.19,1.57,2.86,1.11,0,-3.9,-0.007971513,-0.00640091,-0.050987259,-2.88,-4.68,-2.89,4.64,-6.53,-4.85,-2.75,-7.78,1.88,-2.73,-5.27,-5.29,-4.13,-3.72,-2.45,-2.26,-1.22,-1.34,-0.04,0.65
"201405",2.06,-1.85,-0.38,0.45,-1.1,0,0.99,-0.074789756,-0.023542919,-0.003818985,1.13,1.06,-0.49,-1.22,0.06,2.35,-0.67,0.95,0.58,0.08,-1.02,-0.54,-0.25,0.32,1.54,1.14,1.33,2.35,2.2,2.68
"201406",2.61,3.08,-0.66,-1.8,-1.9,0,0.61,0.03957401,0.090034245,0.014111607,2.01,2.63,3.8,7.47,5.82,1.66,2.24,7.23,6.4,3.66,3.82,5.41,6.89,5.87,4.87,5.16,4.78,3.68,2.64,2.14
"201407",-2.04,-4.2,0.01,1.49,0.49,0,-0.27,0.032939561,0.024461356,-0.003235367,-4.36,-3.77,-4.95,-7.31,-5.17,-3.14,-4.76,-6.96,-6.36,-3.49,-4.3,-7.35,-6.83,-5.29,-6.07,-5.27,-4.36,-2.66,-2.27,-1.99
"201408",4.23,0.31,-0.75,-0.79,-0.66,0,0.74,-0.000214064,-0.006589742,-3.71e-05,4.93,10.45,4.96,2.19,4.07,-0.6,4.65,4.98,5.56,3.12,2.98,3.77,5.36,5.05,4.67,5.46,5.5,5.24,4.6,3.75
"201409",-1.97,-3.79,-1.61,1.3,-0.65,0,0.58,-0.001005944,0.001725164,0.017661464,-2.96,-7.35,-6.9,-12.87,-4.31,-5.65,-3.75,-4.86,-5.38,-3.42,-4.4,-7.45,-5.91,-5.25,-5.58,-5.63,-4.49,-3.69,-2.34,-1.43
"201410",2.52,3.69,-1.89,-0.81,-0.11,0,0.1,0.048614752,0.047150993,0.048531802,3.79,6.17,2.7,-13.98,1.5,4.12,3.31,4.91,8.3,3.98,-0.09,6.55,6.1,6.2,5.18,3.89,0.92,3.65,2.49,2.02
"201411",2.55,-2.32,-3.42,1.68,0.12,0,1.13,-0.002219395,0.006222296,-0.008088992,2.89,-0.94,-1.23,-18.31,1.58,0.58,2.56,0.61,-0.74,0.43,-1.13,-1.35,-0.28,-0.43,1.12,0.68,0.56,2.62,2.31,2.61
"201412",-0.06,2.84,1.52,-1.55,0.86,0,1.06,0.056210686,0.065004429,0.026509383,1.17,0.54,0.33,-9.43,2.17,-0.98,1.95,5.22,2.43,2.92,1.96,5.38,3.49,1.31,1.49,-0.17,-0.37,0.93,-0.46,-0.11
